"","lon","lat","zip","id","result","zipcode"
"1",12.52924951072,55.6984085275642,2400,5450834,"Vibevej 57, 2400 København NV, Denmark"," 2400 "
"2",12.5257910625085,55.696851766432,2400,1158218,"Borups Allé 176, 2400 København NV, Denmark"," 2400 "
"3",12.5323426546532,55.7060057479049,2400,12876924,"Frederiksborgvej 50A, 2400 København NV, Denmark"," 2400 "
"4",12.533953734345,55.7097671335246,2400,7285771,"Magistervej 4, 2400 København NV, Denmark"," 2400 "
"5",12.5305276590871,55.7031712294528,2400,5349355,"Brofogedvej 7, 2400 København NV, Denmark"," 2400 "
"6",12.5243172399522,55.7235984555344,2400,8040088,"Højmosevej 26, 2400 København NV, Denmark"," 2400 "
"7",12.5281831480606,55.704968652342,2400,8072721,"Theklavej 21, 2400 København NV, Denmark"," 2400 "
"8",12.5325327446167,55.7064049819268,2400,7187380,"Bisiddervej 4, 2400 København NV, Denmark"," 2400 "
"9",12.5260697035924,55.7092975880711,2400,5090158,"Tomsgårdsvej 35, 2400 København NV, Denmark"," 2400 "
"10",12.5322591719586,55.7072419272173,2400,11312260,"Frederiksborgvej 68, 2400 København NV, Denmark"," 2400 "
"11",12.5334886741987,55.6980316500416,2400,2894542,"Svanevej 28, 2400 København NV, Denmark"," 2400 "
"12",12.5332101151647,55.7083353854454,2400,10398953,"Perlestikkervej 17, 2400 København NV, Denmark"," 2400 "
"13",12.5324001160136,55.711355684121,2400,3453478,"Frederiksborgvej 106, 2400 København NV, Denmark"," 2400 "
"14",12.525221544796,55.6984957511805,2400,1354064,"Kærsangervej 10, 2400 København NV, Denmark"," 2400 "
"15",12.5321273425182,55.7077239793823,2400,6793553,"Frederiksborgvej 84, 2400 København NV, Denmark"," 2400 "
"16",12.5327360484461,55.7041067245961,2400,6990144,"Frederiksborgvej 28, 2400 København NV, Denmark"," 2400 "
"17",12.531279603672,55.7032916236625,2400,8235307,"Brofogedvej 6, 2400 København NV, Denmark"," 2400 "
"18",12.538923881533,55.7119429405118,2400,13323048,"Bispebjerg Bakke 11, 2400 København NV, Denmark"," 2400 "
"19",12.5296501223777,55.7101506258326,2400,2763000,"Hovmestervej 49, 2400 København NV, Denmark"," 2400 "
"20",12.5312436489692,55.7045796985579,2400,12953719,"Glasvej 24, 2400 København NV, Denmark"," 2400 "
"21",12.5371663169561,55.7116685137251,2400,7712779,"Charlotte Muncks Vej 10, 2400 København NV, Denmark"," 2400 "
"22",12.526247753829,55.7026028340385,2400,1163479,"Ørnevej 71, 2400 København NV, Denmark"," 2400 "
"23",12.5188849047619,55.7089552586547,2400,6727475,"Svendelodden 15, 2400 København NV, Denmark"," 2400 "
"24",12.5283115814591,55.7001247723504,2400,8497697,"Nattergalevej 62, 2400 København NV, Denmark"," 2400 "
"25",12.530883860616,55.7096351175301,2400,13386623,"Hovmestervej 35, 2400 København NV, Denmark"," 2400 "
"26",12.5322301235791,55.7114677067604,2400,7776771,"Frederiksborgvej 108, 2400 København NV, Denmark"," 2400 "
"27",12.5314574950193,55.7021864045964,2400,7336349,"Frederikssundsvej 39, 2400 København NV, Denmark"," 2400 "
"28",12.5299462474091,55.7048735902612,2400,10332570,"Thoravej 7, 2400 København NV, Denmark"," 2400 "
"29",12.5373509964873,55.7057906469284,2400,7547266,"Bygmestervej 37, 2400 København NV, Denmark"," 2400 "
"30",12.5369481066503,55.7077111302351,2400,7926017,"Frimestervej 24, 2400 København NV, Denmark"," 2400 "
"31",12.5233940149149,55.7013077445825,2400,9120380,"Vestergårdsvej 26C, 2400 København NV, Denmark"," 2400 "
"32",12.5369939486951,55.7045238033908,2400,8628793,"Bygmestervej 59, 2400 København NV, Denmark"," 2400 "
"33",12.5386230858962,55.7210558916053,2400,10168320,"Håndværkerhaven 49A, 2400 København NV, Denmark"," 2400 "
"34",12.5436847352018,55.7112059870766,2400,5023179,"Bispebjerg Bakke 14, 2400 København NV, Denmark"," 2400 "
"35",12.5306436557391,55.7101579628936,2400,9151937,"Hovmestervej 37, 2400 København NV, Denmark"," 2400 "
"36",12.5271264626585,55.7112112581436,2400,7677247,"Gravervænget 15, 2400 København NV, Denmark"," 2400 "
"37",12.5168362104976,55.7101399855441,2400,3351850,"Utterslev Torv 6, 2400 København NV, Denmark"," 2400 "
"38",12.5246499238389,55.7016097622363,2400,6985730,"Rørsangervej 78, 2400 København NV, Denmark"," 2400 "
"39",12.5405074517696,55.721920542904,2400,6726888,"Emdrupvej 115A, 2400 København NV, Denmark"," 2400 "
"40",12.5329149834022,55.7050779556415,2400,7251175,"Frederiksborgvej 40, 2400 København NV, Denmark"," 2400 "
"41",12.533694502747,55.6986625147896,2400,13411253,"Svanevej 24A, 2400 København NV, Denmark"," 2400 "
"42",12.5295501192707,55.702766199177,2400,3089290,"Musvågevej 6, 2400 København NV, Denmark"," 2400 "
"43",12.5258833859937,55.724473097389,2400,13312892,"Dalmosevej 10-12, 2400 København NV, Denmark"," 2400 "
"44",12.5240350341461,55.7011558902149,2400,12723030,"Rørsangervej 73, 2400 København NV, Denmark"," 2400 "
"45",12.5375840970901,55.7222301903742,2400,10560298,"Kantorparken 35, 2400 København NV, Denmark"," 2400 "
"46",12.5333569307469,55.6984191514437,2400,13345553,"Svanevej 26B, 2400 København NV, Denmark"," 2400 "
"47",12.5287172621577,55.7044492492023,2400,5022445,"Houmanns Allé 7, 2400 København NV, Denmark"," 2400 "
"48",12.5248632250395,55.7032982832611,2400,12768701,"Ørnevej 90, 2400 København NV, Denmark"," 2400 "
"49",12.5323854423821,55.7060174596023,2400,13574556,"Frederiksborgvej 50B, 2400 København NV, Denmark"," 2400 "
"50",12.5359314590062,55.7079093053843,2400,12362130,"Bogtrykkervej 8, 2400 København NV, Denmark"," 2400 "
"51",12.5314915665242,55.7076964448092,2400,6300040,"Frederiksborgvej 73, 2400 København NV, Denmark"," 2400 "
"52",12.5390321394692,55.7051761748359,2400,10068336,"Lygten 4E, 2400 København NV, Denmark"," 2400 "
"53",12.5311738755882,55.7036739288918,2400,6234447,"Brofogedvej 9, 2400 København NV, Denmark"," 2400 "
"54",12.5319458278018,55.7013929031623,2400,9937196,"Tranevej 11, 2400 København NV, Denmark"," 2400 "
"55",12.52223555452,55.6999479407512,2400,1366732,"Borups Allé 222, 2400 København NV, Denmark"," 2400 "
"56",12.520070473724,55.7112629890414,2400,10648645,"Skoleholdervej 20, 2400 København NV, Denmark"," 2400 "
"57",12.5342695778218,55.697354589172,2400,3023039,"Glentevej 18, 2400 København NV, Denmark"," 2400 "
"58",12.5274956096186,55.7044632411931,2400,11804788,"Lille Theklavej 2, 2400 København NV, Denmark"," 2400 "
"59",12.5321697628661,55.7035697693324,2400,12820587,"Blytækkervej 11, 2400 København NV, Denmark"," 2400 "
"60",12.5259897089304,55.7027463805445,2400,9361079,"Stærevej 33, 2400 København NV, Denmark"," 2400 "
"61",12.5345085811588,55.7046712848763,2400,12034032,"Rentemestervej 9E, 2400 København NV, Denmark"," 2400 "
"62",12.5274878307515,55.7027719454654,2400,6047057,"Ørnevej 66, 2400 København NV, Denmark"," 2400 "
"63",12.5267188324283,55.7131389390663,2400,13506847,"Skoleholdervej 21, 2400 København NV, Denmark"," 2400 "
"64",12.5362942264237,55.7013424655088,2400,3351129,"Frederikssundsvej 10, 2400 København NV, Denmark"," 2400 "
"65",12.5262083401802,55.7013898312727,2400,5152641,"Nattergalevej 65, 2400 København NV, Denmark"," 2400 "
"66",12.535534475108,55.6991470103113,2400,8200706,"Nordre Fasanvej 255, 2200 København N, Denmark"," 2200 "
"67",12.5297525124152,55.6982122710115,2400,11275422,"Tornskadestien 11, 2400 København NV, Denmark"," 2400 "
"68",12.5317767230852,55.7059991079917,2400,12276564,"Frederiksborgvej 53, 2400 København NV, Denmark"," 2400 "
"69",12.5273507951609,55.7031449064818,2400,9159941,"Sneppevej 16, 2400 København NV, Denmark"," 2400 "
"70",12.5265497592017,55.7007232478469,2400,8265201,"Mågevej 38, 2400 København NV, Denmark"," 2400 "
"71",12.5164395346939,55.7122026731736,2400,4922147,"Rådvadsvej 15-17, 2400 København NV, Denmark"," 2400 "
"72",12.531922137298,55.7126018809026,2400,7118984,"Frederiksborgvej 114A, 2400 København NV, Denmark"," 2400 "
"73",12.5383798604942,55.7067116195401,2400,9936305,"Lygten 49, 2400 København NV, Denmark"," 2400 "
"74",12.5233427673757,55.7021614658603,2400,13409698,"Stærevej 32-34, 2400 København NV, Denmark"," 2400 "
"75",12.5367726123544,55.7101352053501,2400,9608329,"Hovmestervej 5, 2400 København NV, Denmark"," 2400 "
"76",12.518791746579,55.7105611293277,2400,12950652,"Skoleholdervej 83, 2400 København NV, Denmark"," 2400 "
"77",12.530744415147,55.7052314693849,2400,8428650,"Thoravej 8A, 2400 København NV, Denmark"," 2400 "
"78",12.5331358620072,55.7029272326482,2400,10678110,"Frederiksborgvej 15, 2400 København NV, Denmark"," 2400 "
"79",12.5368780294347,55.705088490763,2400,13704224,"Bygmestervej 11, 2400 København NV, Denmark"," 2400 "
"80",12.5298032833094,55.7027432848343,2400,7543787,"Frederikssundsvej 49, 2400 København NV, Denmark"," 2400 "
"81",12.5280878842774,55.7037579921079,2400,9740111,"Frederikssundsvej 59, 2400 København NV, Denmark"," 2400 "
"82",12.5286741880932,55.7003171174711,2400,13508381,"Nattergalevej 64, 2400 København NV, Denmark"," 2400 "
"83",12.5286483582518,55.7115237243375,2400,2584535,"Klokkerhøjen 15, 2400 København NV, Denmark"," 2400 "
"84",12.5348226226612,55.7020233285098,2400,13049609,"Drejervej 21, 2400 København NV, Denmark"," 2400 "
"85",12.5279246789288,55.7107055774517,2400,13135824,"Gravervænget 6, 2400 København NV, Denmark"," 2400 "
"86",12.5238441028794,55.6993070449817,2400,6986274,"Vestergårdsvej 1, 2400 København NV, Denmark"," 2400 "
"87",12.5313052709344,55.7007166100948,2400,5290681,"Tranevej 21, 2400 København NV, Denmark"," 2400 "
"88",12.5345716358876,55.7160472774764,2400,5249499,"C. J. Brandts Vej 21, 2400 København NV, Denmark"," 2400 "
"89",12.5241581682655,55.7086693853275,2400,9509323,"Dortheavej 59, 2400 København NV, Denmark"," 2400 "
"90",12.5358331443542,55.7017437255619,2400,3348898,"Frederikssundsvej 14B, 2400 København NV, Denmark"," 2400 "
"91",12.5314568468974,55.7012034970322,2400,12197098,"Ørnevej 36, 2400 København NV, Denmark"," 2400 "
"92",12.5351542647134,55.7110849706806,2400,4277457,"Bogtrykkervej 33, 2400 København NV, Denmark"," 2400 "
"93",12.5376733737528,55.7052903773532,2400,13704418,"Bygmestervej 49, 2400 København NV, Denmark"," 2400 "
"94",12.5261059780449,55.7057645635847,2400,13512431,"Theklavej 37-39, 2400 København NV, Denmark"," 2400 "
"95",12.5233747933628,55.7014836029177,2400,6986137,"Vestergårdsvej 26C, 2400 København NV, Denmark"," 2400 "
"96",12.5304369781465,55.7099377339042,2400,11409414,"Hovmestervej 39, 2400 København NV, Denmark"," 2400 "
"97",12.516579310485,55.7070592294269,2400,7378892,"Frederikssundsvej 106B, 2400 København NV, Denmark"," 2400 "
"98",12.5453016311897,55.7122672894279,2400,858020,"Bispebjerg Bakke 18, 2400 København NV, Denmark"," 2400 "
