"","lon","lat","zip","id","result","zipcode"
"1",12.5584945896644,55.7184462345078,2100,2110195,"Ryparken 24, 2100 København Ø, Denmark"," 2100 "
"2",12.5452440102721,55.718506669763,2100,11366829,"Bredelandsvej, 2100 København Ø, Denmark"," 2100 "
"3",12.544440938636,55.716273488835,2100,6484100,"Lersø Parkallé 125, 2100 København Ø, Denmark"," 2100 "
"4",12.5530717985172,55.7164691651389,2100,13097062,"Ramløsevej 3, 2100 København Ø, Denmark"," 2100 "
"5",12.5462521416712,55.7180797543614,2100,13488630,"Bredelandsvej 20, 2100 København Ø, Denmark"," 2100 "
"6",12.5560153413188,55.7192140500671,2100,8246450,"Lyngbyvej 161B, 2100 København Ø, Denmark"," 2100 "
"7",12.5547253495438,55.7187842212545,2100,12698813,"Emdrupvej 12, 2100 København Ø, Denmark"," 2100 "
"8",12.5597706130966,55.7200149563859,2100,2113209,"Ryparken 82, 2100 København Ø, Denmark"," 2100 "
"9",12.559769497475,55.7178346754028,2100,12924000,"Ryparken 32, 2100 København Ø, Denmark"," 2100 "
"10",12.5573152668034,55.7191389240022,2100,12752397,"Lyngbyvej 146, 2100 København Ø, Denmark"," 2100 "
"11",12.5603309379642,55.719391842924,2100,11524345,"Ryparken 90, 2100 København Ø, Denmark"," 2100 "
"12",12.550427788528,55.7196449444984,2100,6689857,"Emdrupvej 32, 2100 København Ø, Denmark"," 2100 "
"13",12.5533884293652,55.721539806921,2100,12228349,"Teglstrupvej 29, 2100 København Ø, Denmark"," 2100 "
"14",12.5597828203135,55.7207683878815,2100,12878060,"Ryparken 63-65, 2100 København Ø, Denmark"," 2100 "
"15",12.5478777940102,55.7218759453738,2100,12517813,"Lundehusvej 27, 2100 København Ø, Denmark"," 2100 "
"16",12.5306825437429,55.68897222473,2000,13105840,"Kong Georgs Vej 69, 2000 Frederiksberg, Denmark"," 2000 "
"17",12.5338368585291,55.6842348932047,2000,8518014,"Helgesvej 21, 2000 Frederiksberg, Denmark"," 2000 "
"18",12.5240405752594,55.6812273955647,2000,2255352,"Kilevej 14, 2000 Frederiksberg, Denmark"," 2000 "
